TIME,VALUE
1703523644080,0
1703523644100,0
1703523644120,0
1703523644140,0
1703523644160,0
1703523644180,0
1703523644200,0
1703523644220,0
1703523644240,0
1703523644260,0
1703523644280,0
1703523644300,0
1703523644320,0
1703523644340,0
1703523644360,80
1703523644380,53
1703523644400,28
1703523644420,1
1703523644440,22
1703523644460,23
1703523644480,107
1703523644500,85
1703523644520,100
1703523644540,65
1703523644560,112
1703523644580,131
1703523644600,103
1703523644620,215
1703523644640,208
1703523644660,208
1703523644680,213
1703523644700,236
1703523644720,247
1703523644740,251
1703523644760,281
1703523644780,1591
1703523644800,496
1703523644820,411
1703523644840,411
1703523644860,462
1703523644880,637
1703523644900,593
1703523644920,912
1703523644940,987
1703523644960,849
1703523644980,937
1703523645000,1111
1703523645020,1133
1703523645040,1011
1703523645060,1010
1703523645080,1283
1703523645100,1443
1703523645120,1257
1703523645140,1302
1703523645160,2141
1703523645180,1441
1703523645200,1617
1703523645220,1892
1703523645240,1568
1703523645260,1735
1703523645280,1776
1703523645300,1962
1703523645320,1787
1703523645340,1970
1703523645360,2000
1703523645380,1925
1703523645400,2067
1703523645420,1680
1703523645440,1659
1703523645460,1682
1703523645480,1680
1703523645500,1675
1703523645520,1750
1703523645540,1718
1703523645560,1717
1703523645580,1773
1703523645600,2305
1703523645620,2249
1703523645640,2261
1703523645660,2288
1703523645680,2286
1703523645700,2215
1703523645720,2117
1703523645740,2192
1703523645760,2102
1703523645780,2034
1703523645800,2096
1703523645820,2026
1703523645840,1979
1703523645860,1947
1703523645880,1943
1703523645900,1693
1703523645920,1626
1703523645940,1660
1703523645960,1829
1703523645980,1742
1703523646000,1639
1703523646020,1597
1703523646040,1753
1703523646060,1728
1703523646080,1626
1703523646100,1582
1703523646120,1314
1703523646140,1605
1703523646160,1485
1703523646180,1419
1703523646200,1407
1703523646220,1331
1703523646240,1297
1703523646260,1355
1703523646280,1349
1703523646300,1173
1703523646320,1070
1703523646340,1145
1703523646360,907
1703523646380,987
1703523646400,1058
1703523646420,924
1703523646440,783
1703523646460,678
1703523646480,474
1703523646500,595
1703523646520,358
1703523646540,681
1703523646560,345
1703523646580,335
1703523646600,112
1703523646620,11
1703523646640,107
1703523646660,109
1703523646680,22
1703523646700,0
1703523646720,0
1703523646740,0
1703523646760,0
1703523646780,0
1703523646800,0
1703523646820,0
1703523646840,0
1703523646860,0
1703523646880,0
1703523646900,0
1703523646920,0
1703523646940,0
1703523646960,0
1703523646980,0
1703523647000,0
1703523647020,0
1703523647040,0
1703523647060,0
1703523647080,0
1703523647100,0
1703523647120,0
1703523647140,0
1703523647160,0
1703523647180,0
1703523647200,0
1703523647220,0
1703523647240,0
1703523647260,0
1703523647280,0
1703523647300,0
1703523647320,0
1703523647340,0
1703523647360,0
1703523647380,0
1703523647400,0
1703523647420,0
1703523647440,0
1703523647460,0
1703523647480,0
1703523647500,0
1703523647520,0
1703523647540,0
1703523647560,0
1703523647580,0
1703523647600,0
1703523647620,0
1703523647640,0
1703523647660,0
1703523647680,0
1703523647700,0
1703523647720,0
1703523647740,0
1703523647760,0
1703523647780,0
1703523647800,0
1703523647820,0
1703523647840,0
1703523647860,0
1703523647880,0
1703523647900,0
1703523647920,0
1703523647940,0
1703523647960,0
1703523647980,0
1703523648000,0
1703523648020,0
1703523648040,0
1703523648060,0
1703523648080,0
1703523648100,0
1703523648120,0
1703523648140,0
1703523648160,0
1703523648180,0
1703523648200,0
1703523648220,0
1703523648240,0
1703523648260,0
1703523648280,0
1703523648300,0
1703523648320,0
1703523648340,0
1703523648360,0
1703523648380,0
1703523648400,0
1703523648420,0
1703523648440,0
1703523648460,0
1703523648480,0
1703523648500,0
1703523648520,0
1703523648540,0
1703523648560,0
1703523648580,0
1703523648600,0
1703523648620,0
1703523648640,0
1703523648660,0
1703523648680,0
1703523648700,0
1703523648720,0
1703523648740,0
1703523648760,0
1703523648780,0
1703523648800,0
1703523648820,0
