TIME,VALUE
1702912899612,2203
1702912899632,2192
1702912899652,2189
1702912899672,2181
1702912899692,2181
1702912899712,2177
1702912899732,2181
1702912899752,2179
1702912899772,2176
1702912899792,2181
1702912899812,2185
1702912899832,2192
1702912899852,2189
1702912899872,2189
1702912899892,2190
1702912899912,2183
1702912899932,2191
1702912899952,2189
1702912899972,2189
1702912899992,2188
1702912900012,2192
1702912900032,2191
1702912900052,2185
1702912900072,2189
1702912900092,2190
1702912900112,2189
1702912900132,2187
1702912900152,2191
1702912900172,2191
1702912900192,2190
1702912900212,2176
1702912900232,2172
1702912900252,2189
1702912900272,2189
1702912900292,2190
1702912900312,2190
1702912900332,2187
1702912900352,2189
1702912900372,2189
1702912900392,2188
1702912900412,2195
1702912900432,2171
1702912900452,2190
1702912900472,2189
1702912900492,2187
1702912900512,2189
1702912900532,2191
1702912900552,2189
1702912900572,2187
1702912900592,2188
1702912900612,2192
1702912900632,2183
1702912900652,2191
1702912900672,2176
1702912900692,2179
1702912900712,2176
1702912900732,2176
1702912900752,2179
1702912900772,2179
1702912900792,2177
1702912900812,2182
1702912900832,2182
1702912900852,2188
1702912900872,2189
1702912900892,2189
1702912900912,2187
1702912900932,2190
1702912900952,2189
1702912900972,2189
1702912900992,2192
1702912901012,2191
1702912901032,2183
1702912901052,2189
1702912901072,2187
1702912901092,2187
1702912901112,2190
1702912901132,2190
1702912901152,2190
1702912901172,2192
1702912901192,2187
1702912901212,2192
1702912901232,2174
1702912901252,2167
1702912901272,2190
1702912901292,2191
1702912901312,2191
1702912901332,2189
1702912901352,2192
1702912901372,2190
1702912901392,2192
1702912901412,2191
1702912901432,2189
1702912901452,2169
1702912901472,2189
1702912901492,2190
1702912901512,2187
1702912901532,2190
1702912901552,2190
1702912901572,2192
1702912901592,2191
1702912901612,2189
1702912901632,2169
1702912901652,2177
1702912901672,2187
1702912901692,2176
1702912901712,2181
1702912901732,2182
1702912901752,2174
1702912901772,2182
1702912901792,2179
1702912901812,2191
1702912901832,2191
1702912901852,2187
1702912901872,2191
1702912901892,2189
1702912901912,2195
1702912901932,2190
1702912901952,2191
1702912901972,2190
1702912901992,2192
1702912902012,2189
1702912902032,2187
1702912902052,2195
1702912902072,2190
1702912902092,2189
1702912902112,2192
1702912902132,2185
1702912902152,2192
1702912902172,2189
1702912902192,2192
1702912902212,2191
1702912902232,2187
1702912902252,2190
1702912902272,2192
1702912902292,2189
1702912902312,2192
1702912902332,2192
1702912902352,2191
1702912902372,2191
1702912902392,2189
1702912902412,2188
1702912902432,2190
1702912902452,2192
1702912902472,2181
1702912902492,2190
1702912902512,2189
1702912902532,2189
1702912902552,2187
1702912902572,2191
1702912902592,2189
1702912902612,2189
1702912902632,2199
1702912902652,2187
1702912902672,2178
1702912902692,2179
1702912902712,2181
1702912902732,2180
1702912902752,2181
1702912902772,2176
1702912902792,2160
1702912902812,2192
1702912902832,2192
1702912902852,2186
1702912902872,2176
1702912902892,2192
1702912902912,2175
1702912902932,2179
1702912902952,2181
1702912902972,2181
1702912902992,2176
1702912903012,2181
1702912903032,2179
1702912903052,2183
1702912903072,2179
1702912903092,2176
1702912903112,2191
1702912903132,2189
1702912903152,2183
1702912903172,2190
1702912903192,2190
1702912903212,2187
1702912903232,2187
1702912903252,2190
1702912903272,2187
1702912903292,2191
1702912903312,2187
1702912903332,2186
1702912903352,2189
1702912903372,2190
1702912903392,2189
1702912903412,2189
1702912903432,2190
1702912903452,2192
1702912903472,2187
1702912903492,2190
1702912903512,2190
1702912903532,2186
1702912903552,2192
1702912903572,2189
1702912903592,2186
1702912903612,2191
1702912903632,2185
1702912903652,2185
1702912903672,2171
1702912903692,2169
1702912903712,2179
1702912903732,2180
1702912903752,2181
1702912903772,2185
1702912903792,2179
1702912903812,2183
1702912903832,2189
1702912903852,2190
1702912903872,2191
1702912903892,2189
1702912903912,2203
1702912903932,2187
